Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1/12/2018,114.95,116.47,114.79,115.7,2024070,0,1,114.95,116.47,114.79,115.7,2024070
1/11/2018,112.79,115.72,112.46,115.14,3823308,0,1,112.79,115.72,112.46,115.14,3823308
1/10/2018,111.94,113.75,111.86,112.01,4750936,0,1,111.94,113.75,111.86,112.01,4750936
1/9/2018,112.93,113.1,111.54,111.71,1938841,0,1,112.93,113.1,111.54,111.71,1938841
1/8/2018,112.44,113.22,111.65,112.71,1931248,0,1,112.44,113.22,111.65,112.71,1931248
1/5/2018,110.66,112.3,110.12,112.17,2215705,0,1,110.66,112.3,110.12,112.17,2215705
1/4/2018,110.39,111.21,109.751,110.95,2123326,0,1,110.39,111.21,109.751,110.95,2123326
1/3/2018,110.14,111.83,109.82,110.93,3060530,0,1,110.14,111.83,109.82,110.93,3060530
1/2/2018,108.67,109.39,108.22,109.3,1899777,0,1,108.67,109.39,108.22,109.3,1899777
12/29/2017,109.11,109.11,107.88,107.91,1772699,0,1,109.11,109.11,107.88,107.91,1772699
12/28/2017,108.5,108.63,107.86,108.45,1250548,0,1,108.5,108.63,107.86,108.45,1250548
12/27/2017,109.06,109.3,107.721,108.36,1785035,0,1,109.06,109.3,107.721,108.36,1785035
12/26/2017,107.24,109.66,107,109.41,2068823,0,1,107.24,109.66,107,109.41,2068823
12/22/2017,106.27,107.88,105.88,107.11,1993475,0,1,106.27,107.88,105.88,107.11,1993475
12/21/2017,103.76,106.75,103.24,106.35,3047552,0,1,103.76,106.75,103.24,106.35,3047552
12/20/2017,102,103.82,101.21,103.54,2648598,0,1,102,103.82,101.21,103.54,2648598
12/19/2017,99.95,101.8,99.68,101.43,2350100,0,1,99.95,101.8,99.68,101.43,2350100
12/18/2017,98.85,100.17,98.68,99.91,2594784,0,1,98.85,100.17,98.68,99.91,2594784
12/15/2017,100.34,100.64,98.47,98.55,4327398,0,1,100.34,100.64,98.47,98.55,4327398
12/14/2017,100.09,100.83,99.55,99.64,2424822,0,1,100.09,100.83,99.55,99.64,2424822
12/13/2017,100.46,100.72,99.71,99.94,1414411,0,1,100.46,100.72,99.71,99.94,1414411
12/12/2017,101.37,101.42,99.44,100.28,2127612,0,1,101.37,101.42,99.44,100.28,2127612
12/11/2017,100.49,102.34,100.395,101.21,1939585,0,1,100.49,102.34,100.395,101.21,1939585
12/8/2017,100.28,100.74,99.75,100.39,1495364,0,1,100.28,100.74,99.75,100.39,1495364
12/7/2017,98.89,99.83,98.51,99.72,1686978,0,1,98.89,99.83,98.51,99.72,1686978
12/6/2017,100.43,100.45,98.491,98.86,2768342,0,1,100.43,100.45,98.491,98.86,2768342
12/5/2017,100.69,101.77,100.52,100.9,2007878,0,1,100.69,101.77,100.52,100.9,2007878
12/4/2017,102.69,103.03,100.99,101.05,2418328,0,1,102.69,103.03,100.99,101.05,2418328
12/1/2017,103.32,104.42,101.66,102.91,3445777,0,1,103.32,104.42,101.66,102.91,3445777
11/30/2017,101,102.73,101,102.32,4121455,0,1,101,102.73,101,102.32,4121455
11/29/2017,99.56,100.53,99.25,100.5,2720746,0,1,99.56,100.53,99.25,100.5,2720746
11/28/2017,99.75,100.18,99.11,99.84,2030632,0,1,99.75,100.18,99.11,99.84,2030632
11/27/2017,101.57,101.785,99.22,99.82,2947563,0,1,101.57,101.785,99.22,99.82,2947563
11/24/2017,102.09,102.55,101.38,101.66,913535,0,1,102.09,102.55,101.38,101.66,913535
11/22/2017,102.41,102.82,101.54,101.59,2650909,0,1,102.41,102.82,101.54,101.59,2650909
11/21/2017,102.3,102.6199,101.335,101.66,4058416,0,1,102.3,102.6199,101.335,101.66,4058416
11/20/2017,101.38,102,100.7,101.44,1659091,0,1,101.38,102,100.7,101.44,1659091
11/17/2017,101.76,102.21,101.11,101.64,2594277,0,1,101.76,102.21,101.11,101.64,2594277
11/16/2017,101.29,102.16,100.81,101.43,2026014,0,1,101.29,102.16,100.81,101.43,2026014
11/15/2017,101.18,102.3298,100.08,101.36,3338581,0,1,101.18,102.3298,100.08,101.36,3338581
11/14/2017,103.85,104.06,102.36,102.47,2425120,0,1,103.85,104.06,102.36,102.47,2425120
